FLIGHT,DESTGEO,BAREA,STRATA,PEAK,DEPTIME,ARRTIME,HOWLONG,Q2PURP1,Q2PURP2,Q2PURP3,Q4BAGS,Q4STORE,Q4FOOD,Q8COM1,Q8COM2,Q8COM3,HOME,Q17COUNTRY,Q18AGE,Q19GENDER,Q21FLY,WEIGHT
1120,3,E,2,2,0.666666667,0.572916667,135,2,,,2,2,1,,,,11,US,2,1,2,2.167946
6449,1,C,3,2,0.833333333,0.763888889,100,1,,,0,0,1,,,,5,US,3,1,3,0.977951
1120,3,E,2,2,0.666666667,0.614583333,75,1,,,2,2,1,,,,4,US,6,1,2,2.167946
6449,1,C,3,2,0.833333333,0.791666667,60,2,,,2,2,1,,,,15,SPAIN,2,2,2,0.977951
1120,3,E,2,2,0.666666667,0.583333333,120,1,,,2,1,2,609,,,11,US,5,2,2,2.167946
6449,1,C,3,2,0.833333333,0.791666667,60,1,,,2,1,2,,,,11,US,2,1,2,0.977951
1120,3,E,2,2,0.666666667,0.604166667,90,2,,,2,1,2,,,,11,US,7,1,1,2.167946
6449,1,C,3,2,0.833333333,0.8125,30,1,,,2,1,2,50,,,10,US,4,1,2,0.977951
1120,3,E,2,2,0.666666667,0.604166667,90,3,,,0,1,0,,,,11,US,7,2,2,2.167946
6449,1,C,3,2,0.833333333,0.78125,75,1,,,2,1,2,993,,,10,US,5,0,2,0.977951
1120,3,E,2,2,0.666666667,0.583333333,120,2,,,1,1,1,999,,,2,US,6,1,2,2.167946
115,8,A,3,3,0.916666667,0.416666667,720,3,,,1,1,2,999,,,3,US,5,2,1,0.669478
6449,1,C,3,2,0.833333333,0.354166667,690,1,,,2,2,2,,,,10,US,2,1,2,0.977951
6449,1,C,3,2,0.833333333,0.645833333,270,1,,,2,1,1,505,,,11,US,5,1,2,0.977951
6449,1,C,3,2,0.833333333,0.279861111,797,2,,,2,2,2,,,,10,US,5,2,2,0.977951
115,8,A,3,3,0.916666667,0.875,60,2,,,1,2,2,999,,,10,US,7,1,2,0.669478
6449,1,C,3,2,0.833333333,0.779861111,77,2,,,2,1,2,,,,12,US,5,1,3,0.977951
115,8,A,3,3,0.916666667,0.802083333,165,2,,,1,1,0,999,,,10,US,5,1,2,0.669478
6449,1,C,3,2,0.833333333,0.779861111,77,2,,,2,2,2,,,,10,US,4,1,2,0.977951
6449,1,C,3,2,0.833333333,0.375,660,2,,,2,2,1,,,,10,US,6,2,2,0.977951
115,8,A,3,3,0.916666667,N,N,0,,,0,1,1,,,,99,0,0,2,0,0.669478
6449,1,C,3,2,0.833333333,0.645833333,270,1,,,2,1,1,,,,11,US,4,2,2,0.977951
115,8,A,3,3,0.916666667,0.819444444,140,0,,,1,1,1,202,,,10,US,3,2,2,0.669478
115,8,A,3,3,0.916666667,0.770833333,210,2,,,1,2,1,,,,2,US,7,1,2,0.669478
6449,1,C,3,2,0.833333333,0.78125,75,1,,,2,2,1,993,,,1,US,3,1,2,0.977951
6449,1,C,3,2,0.833333333,0.791666667,60,2,,,1,2,1,202,,,19,AUSTRALIA,2,2,2,0.977951
115,8,A,3,3,0.916666667,0.78125,195,2,,,1,2,2,,,,4,US,7,2,2,0.669478
6449,1,C,3,2,0.833333333,0.78125,75,6,,,1,2,2,,,,99,0,0,0,0,0.977951
115,8,A,3,3,0.916666667,0.75,240,2,,,1,2,2,,,,4,US,3,1,2,0.669478
6449,1,C,3,2,0.833333333,0.770833333,90,1,,,1,1,2,,,,5,US,4,1,3,0.977951
6449,1,C,3,2,0.833333333,0.729166667,150,2,,,1,2,2,,,,1,US,7,2,1,0.977951
115,8,A,3,3,0.916666667,N,N,2,,,2,1,1,404,,,16,PHILIPPINES,4,2,1,0.669478
115,8,A,3,3,0.916666667,0.729166667,270,3,,,1,1,1,,,,5,US,4,1,2,0.669478
115,8,A,3,3,0.916666667,0.78125,195,2,3,,1,2,2,802,320,,5,US,4,0,2,0.669478
115,8,A,3,3,0.916666667,0.791666667,180,3,,,1,0,0,,,,5,US,0,1,3,0.669478
115,8,A,3,3,0.916666667,0.791666667,180,3,,,1,2,2,,,,5,US,4,2,2,0.669478
115,8,A,3,3,0.916666667,0.770833333,210,2,,,1,2,1,404,,,90,US,4,1,2,0.669478
115,8,A,3,3,0.916666667,0.805555556,160,3,,,1,2,2,803,,,4,US,2,1,1,0.669478
115,8,A,3,3,0.916666667,0.75,240,4,,,1,2,2,,,,10,US,2,2,2,0.669478
115,8,A,3,3,0.916666667,0.697916667,315,3,,,1,1,1,608,,,91,US,6,1,2,0.669478
115,8,A,3,3,0.916666667,0.652777778,380,2,,,1,1,1,,,,16,PHILIPPINES,2,1,1,0.669478
24,8,A,2,3,0.569444444,0.465277778,150,4,,,1,2,2,8,804,7,16,VIETNAM,2,2,2,0.669478
24,8,A,2,3,0.569444444,0.46875,145,3,,,1,2,2,405,104,,16,INDIA,4,1,2,0.669478
24,8,A,2,3,0.569444444,0.458333333,160,2,,,1,0,0,,,,4,US,5,1,2,0.669478
24,8,A,2,3,0.569444444,0.479166667,130,1,,,1,2,1,,,,16,THAILAND,6,1,2,0.669478
24,8,A,2,3,0.569444444,N,N,1,,,1,2,2,305,704,,16,CHINA,3,1,2,0.669478
24,8,A,2,3,0.569444444,0.427777778,204,2,,,1,1,1,,,,99,0,0,0,0,0.669478
24,8,A,2,3,0.569444444,0.46875,145,3,,,1,2,2,,,,4,US,7,2,2,0.669478
24,8,A,2,3,0.569444444,0.479166667,130,2,,,1,2,2,,,,3,US,2,2,2,0.669478
24,8,A,2,3,0.569444444,0.458333333,160,1,,,1,1,2,35,31,20,16,INDIA,4,1,1,0.669478
24,8,A,2,3,0.569444444,0.395833333,250,0,,,0,0,0,704,,,4,US,6,2,1,0.669478
24,8,A,2,3,0.569444444,0.416666667,220,3,,,1,0,0,999,,,99,US,0,0,0,0.669478
24,8,A,2,3,0.569444444,0.458333333,160,2,,,1,1,1,,,,16,KOREA,3,1,2,0.669478
24,8,A,2,3,0.569444444,0.354166667,310,3,,,1,1,1,,,,10,US,2,2,1,0.669478
24,8,A,2,3,0.569444444,0.479166667,130,1,,,1,1,1,,,,16,KOREA,4,2,2,0.669478
24,8,A,2,3,0.569444444,0.416666667,220,2,,,1,1,2,,,,16,MONGOLIA,2,1,1,0.669478
24,8,A,2,3,0.569444444,0.479166667,130,2,,,1,1,1,501,204,,99,0,0,0,0,0.669478
24,8,A,2,3,0.569444444,0.493055556,110,3,,,1,1,2,,,,8,US,4,2,1,0.669478
24,8,A,2,3,0.569444444,0.5,100,3,,,1,2,2,,,,1,US,2,1,1,0.669478
24,8,A,2,3,0.569444444,0.458333333,160,2,,,1,2,2,,,,99,,3,2,2,0.669478
24,8,A,2,3,0.569444444,0.416666667,220,1,,,1,1,2,,,,16,JAPAN,5,1,2,0.669478
24,8,A,2,3,0.569444444,0.458333333,160,2,,,1,1,1,,,,99,0,0,0,0,0.669478
936,6,G,3,3,0.708333333,0.645833333,90,1,,,1,1,2,508,,,15,FINLAND,3,1,2,0.669478
936,6,G,3,3,0.708333333,0.604166667,150,3,,,1,2,2,202,306,,15,SWEDEN,6,0,2,0.669478
936,6,G,3,3,0.708333333,0.625,120,2,,,1,2,2,208,,,1,US,6,1,2,0.669478
936,6,G,3,3,0.708333333,0.604166667,150,3,,,1,2,1,999,,,5,US,7,2,2,0.669478
936,6,G,3,3,0.708333333,0.625,120,3,,,1,1,1,202,802,701,15,DENMARK,2,2,1,0.669478
1371,3,D,3,2,0.715277778,0.5,310,2,,,1,2,1,,,,11,US,6,2,2,0.720538
1371,3,D,3,2,0.715277778,0.652777778,90,4,,,1,2,1,18,108,,1,US,3,2,2,0.720538
1371,3,D,3,2,0.715277778,0.625,130,1,,,2,2,2,501,,,4,US,7,2,2,0.720538
1371,3,D,3,2,0.715277778,0.625,130,1,,,2,1,1,608,614,,11,US,4,1,2,0.720538
1371,3,D,3,2,0.715277778,0.625,130,1,,,2,1,1,702,,,11,US,4,2,1,0.720538
1371,3,D,3,2,0.715277778,0.541666667,250,1,,,1,1,1,,,,11,US,3,1,2,0.720538
1371,3,D,3,2,0.715277778,0.645833333,100,1,,,2,1,2,,,,11,US,3,1,2,0.720538
1371,3,D,3,2,0.715277778,0.625,130,2,,,1,2,2,,,,1,US,5,1,2,0.720538
1371,3,D,3,2,0.715277778,0.65625,85,1,,,2,1,2,999,,,11,US,4,1,2,0.720538
1371,3,D,3,2,0.715277778,0.625,130,1,,,2,2,1,609,,,11,US,5,1,2,0.720538
1371,3,D,3,2,0.715277778,0.645833333,100,4,,,1,0,0,999,,,11,US,2,1,2,0.720538
1371,3,D,3,2,0.715277778,0.625,130,1,,,0,1,0,,,,11,US,4,1,3,0.720538
1371,3,D,3,2,0.715277778,0.645833333,100,1,,,1,2,1,,,,11,US,4,2,1,0.720538
904,1,D,1,1,0.4375,0.333333333,150,2,,,1,2,1,993,,,1,US,4,2,2,0.952000
904,1,D,1,1,0.4375,0.35,126,1,,,2,2,1,,,,5,US,5,1,1,0.952000
904,1,D,1,1,0.4375,0.34375,135,3,,,1,2,2,999,,,5,US,3,2,2,0.952000
904,1,D,1,1,0.4375,0.375,90,2,,,1,2,2,,,,1,US,3,2,2,0.952000
904,1,D,1,1,0.4375,0.354166667,120,2,,,1,1,1,103,106,,1,US,3,2,2,0.952000
904,1,D,1,1,0.4375,0.34375,135,2,,,1,2,1,,,,4,US,3,2,1,0.952000
904,1,D,1,1,0.4375,0.348611111,128,2,,,1,1,2,602,605,,5,US,3,2,2,0.952000
904,1,D,1,1,0.4375,0.375,90,2,,,2,2,1,11,12,,6,US,3,2,2,0.952000
936,6,G,3,3,0.708333333,0.59375,165,3,,,1,2,1,10,9,,5,US,6,2,2,0.669478
904,1,D,1,1,0.4375,0.375,90,1,,,2,1,1,999,,,10,US,4,1,2,0.952000
904,1,D,1,1,0.4375,0.348611111,128,2,,,1,1,2,,,,5,US,3,2,2,0.952000
936,6,G,3,3,0.708333333,0.631944444,110,2,,,1,2,2,,,,15,SWEDEN,5,0,2,0.669478
904,1,D,1,1,0.4375,0.34375,135,2,,,0,0,1,,,,10,US,4,2,2,0.952000
936,6,G,3,3,0.708333333,0.583333333,180,3,,,1,1,2,,,,10,US,6,1,2,0.669478
936,6,G,3,3,0.708333333,0.604166667,150,2,,,1,1,2,999,,,4,US,0,0,2,0.669478
936,6,G,3,3,0.708333333,0.5625,210,2,5,,1,2,1,202,704,,15,SWEDEN,6,1,1,0.669478
936,6,G,3,3,0.708333333,0.583333333,180,3,,,1,2,2,999,,,2,US,4,1,2,0.669478
904,1,D,1,1,0.4375,0.354166667,120,2,,,1,1,2,,,,11,US,3,2,3,0.952000
904,1,D,1,1,0.4375,0.375,90,3,,,2,2,2,,,,5,US,1,2,3,0.952000
904,1,D,1,1,0.4375,0.375,90,1,,,2,1,1,,,,5,US,3,2,2,0.952000
904,1,D,1,1,0.4375,0.375,90,2,,,2,2,1,,,,5,US,3,2,2,0.952000
904,1,D,1,1,0.4375,0.395833333,60,2,,,2,2,2,,,,3,US,4,1,2,0.952000
904,1,D,1,1,0.4375,0.395833333,60,2,,,2,1,2,,,,3,US,3,2,1,0.952000
904,1,D,1,1,0.4375,0.354166667,120,2,,,2,1,1,,,,9,US,4,1,2,0.952000
904,1,D,1,1,0.4375,0.364583333,105,3,,,1,1,1,,,,10,US,2,1,2,0.952000
936,6,G,3,3,0.708333333,0.625,120,2,,,1,2,2,,,,4,US,6,1,2,0.669478
904,1,D,1,1,0.4375,0.354166667,120,6,,,2,1,2,999,,,2,US,4,2,2,0.952000
936,6,G,3,3,0.708333333,0.645833333,90,2,,,1,0,1,,,,4,US,7,1,2,0.669478
904,1,D,1,1,0.4375,0.354166667,120,2,,,1,2,1,,,,1,US,2,2,2,0.952000
936,6,G,3,3,0.708333333,0.541666667,240,2,,,1,1,2,,,,3,US,7,1,1,0.669478
904,1,D,1,1,0.4375,0.354166667,120,2,,,2,2,1,,,,2,US,2,2,2,0.952000
936,6,G,3,3,0.708333333,0.625,120,2,,,1,0,0,,,,10,US,6,1,2,0.669478
904,1,D,1,1,0.4375,0.375,90,1,,,2,2,1,,,,4,US,2,2,3,0.952000
936,6,G,3,3,0.708333333,0.541666667,240,2,,,1,0,1,999,,,3,US,6,0,2,0.669478
904,1,D,1,1,0.4375,0.333333333,150,2,,,1,1,1,,,,2,US,3,2,2,0.952000
904,1,D,1,1,0.4375,0.375,90,3,,,2,1,1,999,,,2,US,4,2,1,0.952000
936,6,G,3,3,0.708333333,0.625,120,2,,,2,2,1,,,,15,GERMANY,6,2,3,0.669478
904,1,D,1,1,0.4375,N,N,3,,,2,2,2,,,,14,ECUADOR,4,2,2,0.952000
936,6,G,3,3,0.708333333,0.583333333,180,3,,,1,0,1,,,,9,US,7,2,3,0.669478
73,1,F,2,2,0.673611111,0.472222222,290,2,,,2,1,1,505,,,10,US,5,2,2,2.167946
1145,3,D,2,1,0.465277778,0.375,130,1,,,2,2,1,5,,,11,US,5,1,3,0.720538
73,1,F,2,2,0.673611111,0.458333333,310,3,,,2,2,2,6,,,11,US,4,1,2,2.167946
1145,3,D,2,1,0.465277778,0.385416667,115,3,,,1,2,2,406,,,2,US,3,1,2,0.720538
73,1,F,2,2,0.673611111,0.572916667,145,2,,,1,1,1,321,,,10,US,6,2,2,2.167946
73,1,F,2,2,0.673611111,0.5,250,6,,,2,2,1,,,,10,US,1,2,2,2.167946
1145,3,D,2,1,0.465277778,0.375,130,1,,,1,2,1,321,,,11,US,3,1,1,0.720538
73,1,F,2,2,0.673611111,0.5,250,6,,,2,2,1,20,,,10,US,1,0,3,2.167946
1145,3,D,2,1,0.465277778,0.375,130,3,,,1,0,1,,,,4,US,5,1,2,0.720538
73,1,F,2,2,0.673611111,0.583333333,130,3,,,0,1,1,,,,10,US,5,1,2,2.167946
73,1,F,2,2,0.673611111,0.552083333,175,2,,,1,2,2,403,,,8,US,5,2,2,2.167946
1145,3,D,2,1,0.465277778,0.375,130,2,,,0,1,0,,,,3,US,6,2,2,0.720538
73,1,F,2,2,0.673611111,0.520833333,220,2,,,0,0,1,,,,11,US,3,1,2,2.167946
1145,3,D,2,1,0.465277778,0.375,130,1,,,2,1,1,26,205,,6,US,3,2,2,0.720538
73,1,F,2,2,0.673611111,0.5625,160,7,,,2,1,1,8,,,10,US,3,1,2,2.167946
1145,3,D,2,1,0.465277778,0.395833333,100,1,,,1,1,0,,,,11,US,5,2,1,0.720538
73,1,F,2,2,0.673611111,0.5625,160,2,,,1,2,1,,,,15,UK,7,1,2,2.167946
1145,3,D,2,1,0.465277778,0.395833333,100,2,,,1,2,1,,,,11,US,7,2,2,0.720538
1145,3,D,2,1,0.465277778,0.40625,85,1,,,1,0,0,,,,11,US,4,2,2,0.720538
73,1,F,2,2,0.673611111,0.541666667,190,3,,,2,2,1,505,,,10,US,6,1,2,2.167946
1145,3,D,2,1,0.465277778,0.395833333,100,1,,,1,0,1,999,,,11,US,2,2,2,0.720538
73,1,F,2,2,0.673611111,0.5,250,3,,,2,2,1,999,,,11,US,4,2,2,2.167946
1145,3,D,2,1,0.465277778,0.388888889,110,3,,,1,1,1,,,,91,US,6,2,2,0.720538
1145,3,D,2,1,0.465277778,0.402777778,90,3,,,2,2,1,313,,,5,US,6,2,2,0.720538
73,1,F,2,2,0.673611111,0.59375,115,1,,,1,2,1,,,,10,US,5,1,2,2.167946
73,1,F,2,2,0.673611111,N,N,2,,,2,2,2,,,,10,US,5,1,2,2.167946
1145,3,D,2,1,0.465277778,0.375,130,2,,,1,2,2,999,,,11,US,5,1,2,0.720538
73,1,F,2,2,0.673611111,0.534722222,200,2,,,2,2,1,505,,,11,US,5,2,2,2.167946
1145,3,D,2,1,0.465277778,N,N,2,,,2,1,1,,,,6,US,3,2,2,0.720538
73,1,F,2,2,0.673611111,0.625,70,2,,,2,1,1,202,,,10,US,1,2,3,2.167946
73,1,F,2,2,0.673611111,0.53125,205,2,,,1,2,1,,,,10,US,7,2,2,2.167946
73,1,F,2,2,0.673611111,0.520833333,220,3,,,1,1,1,999,,,19,NEW ZEALAND,6,2,2,2.167946
889,8,G,2,3,0.461805556,0.395833333,95,1,,,2,1,2,303,9,,12,US,3,1,2,0.725279
889,8,G,2,3,0.461805556,0.354166667,155,4,,,2,1,2,,,,13,CANADA,2,2,2,0.725279
889,8,G,2,3,0.461805556,0.354166667,155,2,,,1,1,1,405,,,10,US,7,1,2,0.725279
889,8,G,2,3,0.461805556,0.322916667,200,2,,,2,1,2,801,,,10,US,7,2,3,0.725279
889,8,G,2,3,0.461805556,0.395833333,95,3,,,2,1,1,,,,10,US,5,1,2,0.725279
889,8,G,2,3,0.461805556,0.958333333,725,2,,,2,2,2,20,,,99,0,0,0,0,0.725279
889,8,G,2,3,0.461805556,0.354166667,155,2,,,1,1,2,,,,5,US,5,2,2,0.725279
889,8,G,2,3,0.461805556,0.291666667,245,3,,,1,1,1,,,,10,US,2,2,2,0.725279
889,8,G,2,3,0.461805556,0.388888889,105,2,,,1,1,1,999,,,16,CHINA,2,2,2,0.725279
889,8,G,2,3,0.461805556,0.284722222,255,2,,,1,1,1,,,,16,CHINA,2,2,2,0.725279
889,8,G,2,3,0.461805556,0.229166667,335,3,,,1,1,1,,,,16,CHINA,4,2,2,0.725279
889,8,G,2,3,0.461805556,0.375,125,2,,,1,1,1,,,,3,US,4,2,2,0.725279
889,8,G,2,3,0.461805556,0.395833333,95,2,,,0,0,0,803,,,11,US,5,2,3,0.725279
889,8,G,2,3,0.461805556,0.416666667,65,2,,,2,2,2,999,,,16,CHINA,3,2,2,0.725279
889,8,G,2,3,0.461805556,N,N,4,,,0,0,0,,,,99,0,4,2,0,0.725279
889,8,G,2,3,0.461805556,0.354166667,155,1,,,2,1,1,208,,,10,US,5,2,1,0.725279
889,8,G,2,3,0.461805556,0.447916667,20,3,,,2,2,2,,,,11,US,1,2,2,0.725279
889,8,G,2,3,0.461805556,0.503472222,660,3,,,0,0,0,,,,16,CHINA,4,2,1,0.725279
889,8,G,2,3,0.461805556,0.333333333,185,3,,,1,1,1,,,,1,US,2,2,2,0.725279
889,8,G,2,3,0.461805556,0.333333333,185,3,,,1,2,2,,,,4,US,1,2,3,0.725279
889,8,G,2,3,0.461805556,0.416666667,65,1,,,2,2,2,,,,12,US,6,1,1,0.725279
889,8,G,2,3,0.461805556,0.395833333,95,1,,,0,1,0,,,,99,0,0,0,0,0.725279
889,8,G,2,3,0.461805556,0.354166667,155,1,,,2,2,2,,,,16,CHINA,4,1,2,0.725279
889,8,G,2,3,0.461805556,0.386805556,108,3,,,2,2,2,,,,99,,2,1,2,0.725279
891,8,G,2,3,0.611111111,0.479166667,190,3,,,1,1,2,302,,,15,FRANCE,2,2,2,0.725279
891,8,G,2,3,0.611111111,0.4375,250,2,,,1,2,2,501,,,6,US,6,2,2,0.725279
891,8,G,2,3,0.611111111,0.5,160,2,,,1,1,1,,,,2,US,4,1,2,0.725279
891,8,G,2,3,0.611111111,0.385416667,325,1,,,2,2,2,606,,,3,US,7,1,2,0.725279
891,8,G,2,3,0.611111111,0.520833333,130,2,,,1,2,1,,,,2,US,5,2,2,0.725279
891,8,G,2,3,0.611111111,0.510416667,145,2,,,1,1,1,202,,,10,US,5,1,2,0.725279
891,8,G,2,3,0.611111111,0.486111111,180,2,,,0,1,0,,,,10,US,5,1,2,0.725279
891,8,G,2,3,0.611111111,0.458333333,220,2,,,3,3,1,,,,10,US,7,2,2,0.725279
891,8,G,2,3,0.611111111,0.520833333,130,2,,,1,1,2,,,,1,US,6,1,1,0.725279
891,8,G,2,3,0.611111111,0.520833333,130,1,2,,1,1,2,,,,1,US,6,1,1,0.725279
891,8,G,2,3,0.611111111,0.420138889,275,6,,,1,1,1,999,,,10,US,3,1,2,0.725279
891,8,G,2,3,0.611111111,0.5,160,2,,,1,1,1,,,,10,US,5,2,2,0.725279
891,8,G,2,3,0.611111111,0.520833333,130,2,,,1,2,1,103,,,2,US,7,1,2,0.725279
891,8,G,2,3,0.611111111,0.529861111,117,1,,,2,2,1,,,,1,US,4,1,2,0.725279
891,8,G,2,3,0.611111111,0.520833333,130,2,,,1,3,3,,,,99,,2,2,2,0.725279
891,8,G,2,3,0.611111111,0.447916667,235,3,,,1,1,0,,,,99,,6,1,2,0.725279
891,8,G,2,3,0.611111111,0.458333333,220,2,,,1,2,1,,,,5,US,7,2,2,0.725279
891,8,G,2,3,0.611111111,0.458333333,220,2,,,1,0,1,,,,5,US,7,2,2,0.725279
891,8,G,2,3,0.611111111,0.46875,205,2,,,1,2,2,501,103,,99,0,0,0,0,0.725279
891,8,G,2,3,0.611111111,0.604166667,10,2,,,2,2,2,,,,4,US,6,2,2,0.725279
891,8,G,2,3,0.611111111,0.5,160,2,,,1,1,1,,,,10,US,6,2,2,0.725279
569,3,F,3,2,0.742361111,0.625,169,2,,,2,1,2,605,,,11,US,3,2,2,2.167946
569,3,F,3,2,0.742361111,0.5625,259,2,,,1,2,1,102,,,19,NEW ZELAND,7,1,2,2.167946
569,3,F,3,2,0.742361111,0.680555556,89,3,,,1,1,2,108,,,11,US,2,1,2,2.167946
569,3,F,3,2,0.742361111,0.586805556,224,4,,,2,2,1,802,,,10,US,5,1,2,2.167946
569,3,F,3,2,0.742361111,0.583333333,229,2,,,2,1,0,,,,11,US,5,1,2,2.167946
569,3,F,3,2,0.742361111,0.666666667,109,2,,,1,1,0,,,,11,US,5,2,3,2.167946
6233,1,F,3,2,0.779166667,0.625,222,10,,,2,1,2,7,,,13,CANADA,3,2,2,2.167946
6233,1,F,3,2,0.779166667,0.628472222,217,2,,,2,2,2,501,,,13,CANADA,5,2,2,2.167946
6233,1,F,3,2,0.779166667,0.673611111,152,1,,,0,1,1,402,,,9,US,3,1,2,2.167946
6233,1,F,3,2,0.779166667,0.729166667,72,1,2,,2,2,2,204,,,10,US,1,1,2,2.167946
6233,1,F,3,2,0.779166667,0.666666667,162,2,,,1,2,1,203,,,10,US,7,2,2,2.167946
6233,1,F,3,2,0.779166667,0.645833333,192,2,,,2,1,1,,,,13,CANADA,6,2,2,2.167946
396,3,A,3,2,0.732638889,0.697916667,50,1,,,2,1,2,501,36,,2,US,3,2,1,0.669478
396,3,A,3,2,0.732638889,0.666666667,95,2,,,1,2,2,501,,,11,US,4,1,2,0.669478
396,3,A,3,2,0.732638889,0.65625,110,2,,,2,1,2,202,311,203,11,US,2,2,2,0.669478
396,3,A,3,2,0.732638889,0.645833333,125,2,,,1,1,2,999,,,11,US,6,1,2,0.669478
396,3,A,3,2,0.732638889,0.645833333,125,1,,,2,1,1,,,,11,US,4,1,2,0.669478
396,3,A,3,2,0.732638889,0.520833333,305,0,,,1,1,1,507,,,11,US,2,2,2,0.669478
396,3,A,3,2,0.732638889,0.548611111,265,2,,,1,2,1,,,,11,US,4,2,2,0.669478
396,3,A,3,2,0.732638889,0.604166667,185,1,,,2,1,1,202,35,,11,US,5,2,2,0.669478
396,3,A,3,2,0.732638889,0.625,155,1,,,1,1,2,,,,11,US,5,1,2,0.669478
396,3,A,3,2,0.732638889,0.666666667,95,2,,,2,2,2,30,8,505,1,US,4,2,2,0.669478
396,3,A,3,2,0.732638889,0.645833333,125,3,6,,1,2,1,,,,6,US,3,2,2,0.669478
396,3,A,3,2,0.732638889,0.645833333,125,1,,,1,1,1,214,206,506,11,US,4,2,2,0.669478
396,3,A,3,2,0.732638889,0.6875,65,2,,,1,2,2,206,,,4,US,4,2,2,0.669478
396,3,A,3,2,0.732638889,0.59375,200,1,,,2,2,2,,,,11,US,4,1,2,0.669478
396,3,A,3,2,0.732638889,0.649305556,120,0,,,1,2,2,311,,,11,US,7,2,2,0.669478
396,3,A,3,2,0.732638889,0.666666667,95,3,,,1,1,2,,,,1,US,3,1,2,0.669478
396,3,A,3,2,0.732638889,0.666666667,95,2,,,1,2,2,,,,11,US,6,2,2,0.669478
377,1,A,3,2,0.767361111,0.708333333,85,2,,,1,1,2,317,,,19,NEW ZELAND,3,2,2,0.404020
377,1,A,3,2,0.767361111,0.694444444,105,1,,,2,2,1,613,608,704,10,US,5,1,1,0.404020
377,1,A,3,2,0.767361111,0.65625,160,1,,,2,1,2,,,,10,US,5,1,2,0.404020
377,1,A,3,2,0.767361111,0.666666667,145,2,3,4,1,1,1,,,,10,US,5,1,2,0.404020
377,1,A,3,2,0.767361111,0.645833333,175,4,,,1,2,2,,,,10,US,2,2,2,0.404020
377,1,A,3,2,0.767361111,0.708333333,85,2,,,2,2,2,,,,10,US,7,2,2,0.404020
377,1,A,3,2,0.767361111,0.6875,115,1,,,0,0,1,,,,10,US,5,1,2,0.404020
377,1,A,3,2,0.767361111,0.4375,475,1,,,2,2,1,999,,,10,US,6,2,3,0.404020
377,1,A,3,2,0.767361111,0.708333333,85,1,,,2,2,2,,,,10,US,6,2,3,0.404020
377,1,A,3,2,0.767361111,0.6875,115,2,,,0,1,0,999,,,10,US,7,2,2,0.404020
377,1,A,3,2,0.767361111,0.645833333,175,1,,,2,2,2,,,,15,UK,5,1,1,0.404020
377,1,A,3,2,0.767361111,0.645833333,175,1,,,2,2,1,,,,10,US,4,1,1,0.404020
377,1,A,3,2,0.767361111,0.685416667,118,1,,,1,2,2,,,,10,US,3,1,2,0.404020
377,1,A,3,2,0.767361111,0.677083333,130,3,,,1,2,1,1,,,2,US,7,2,2,0.404020
744,1,A,3,2,0.868055556,0.625,350,1,,,2,1,1,508,202,704,10,US,7,2,1,0.404020
744,1,A,3,2,0.868055556,0.666666667,290,1,,,2,1,1,206,305,,10,US,7,1,2,0.404020
744,1,A,3,2,0.868055556,N,N,1,,,2,2,1,202,12,609,10,US,5,1,2,0.404020
744,1,A,3,2,0.868055556,0.628472222,345,2,,,2,1,1,202,208,,10,US,3,2,2,0.404020
744,1,A,3,2,0.868055556,0.704861111,235,1,,,2,2,2,,,,10,US,4,2,1,0.404020
744,1,A,3,2,0.868055556,0.822916667,65,1,,,2,2,2,202,,,10,US,3,1,2,0.404020
744,1,A,3,2,0.868055556,0.75,170,1,,,2,2,1,,,,10,US,4,1,2,0.404020
744,1,A,3,2,0.868055556,0.760416667,155,1,,,2,1,2,,,,10,US,6,1,2,0.404020
744,1,A,3,2,0.868055556,0.760416667,155,2,3,,1,2,2,,,,10,US,4,2,2,0.404020
744,1,A,3,2,0.868055556,0.770833333,140,3,,,2,2,1,,,,90,US,3,1,2,0.404020
744,1,A,3,2,0.868055556,0.75,170,1,,,2,2,1,,,,99,US,5,0,2,0.404020
744,1,A,3,2,0.868055556,0.729166667,200,0,,,2,2,1,,,,99,0,0,0,0,0.404020
744,1,A,3,2,0.868055556,0.729166667,200,6,,,2,2,1,20,6,,10,US,7,1,2,0.404020
744,1,A,3,2,0.868055556,0.666666667,290,1,,,2,2,1,,,,10,US,4,2,3,0.404020
744,1,A,3,2,0.868055556,0.770833333,140,2,,,1,3,2,505,,,10,US,3,1,2,0.404020
744,1,A,3,2,0.868055556,0.791666667,110,1,,,2,2,1,505,301,,10,US,4,0,2,0.404020
6530,3,F,2,2,0.666666667,0.583333333,120,2,,,1,1,1,,,,11,US,5,2,2,2.167946
6530,3,F,2,2,0.666666667,0.583333333,120,1,,,2,2,1,111,102,108,11,US,5,1,1,2.167946
6530,3,F,2,2,0.666666667,0.604166667,90,3,,,2,2,1,,,,11,US,3,2,2,2.167946
6530,3,F,2,2,0.666666667,0.614583333,75,1,,,1,1,2,501,,,11,US,4,2,2,2.167946
5625,1,F,2,2,0.707638889,0.520833333,269,2,,,2,2,1,302,,,15,GERMANY,4,1,2,2.167946
5625,1,F,2,2,0.707638889,0.5,299,1,,,1,2,1,104,,,16,INDIA,4,1,2,2.167946
5625,1,F,2,2,0.707638889,0.586805556,174,0,,,2,2,1,14,,,10,US,0,1,2,2.167946
