GATE,BAREA,TERMINAL,STRATA,AIRLINE,AIRLINESTR,FLIGHT,DEST,DESTSTR,DESTGEO,ARRTIME,DEPTIME,PURP1,GETTO1,BAGS,SHOP,NOSHOP,FOOD,NOFOOD,TSAPRE,HOME,PET,AGE,GENDER,INCOME,HIFLYER,WEIGHT
98,G,,3,33,,926,32,,6,16:00,18:57,1,2,1,1,2,2,2,,15,,3,1,1,,
24,B,,1,8,,303,86,,1,7:30,10:10,2,2,2,2,2,2,2,,15,,7,2,0,,
71,F,,3,32,,5440,22,,1,16:30,18:49,1,3,2,2,2,1,2,,14,,4,1,2,,
47,C,,1,15,,1480,4,,2,6:15,8:25,1,4,1,1,2,1,2,,14,,4,1,4,,
101,G,,2,25,,455,32,,6,11:00,14:55,2,5,1,1,2,1,2,,15,,4,2,0,,
6,A,,2,12,,284,48,,6,15:00,16:55,2,8,1,2,1,1,2,,15,,6,1,0,,
6,A,,2,12,,284,48,,6,13:30,16:55,2,13,1,1,2,1,2,,15,,6,1,1,,
101,G,,2,25,,455,32,,6,10:00,14:45,1,3,1,1,1,1,2,,15,,5,1,0,,
101,G,,2,25,,455,32,,6,11:00,14:45,2,3,1,2,2,1,2,,15,,5,1,2,,
101,G,,2,25,,455,32,,6,11:30,14:45,2,5,1,1,2,0,2,,15,,2,2,0,,
100,G,,3,30,,39,101,,6,16:30,19:35,2,7,1,2,1,1,2,,15,,3,2,0,,
100,G,,3,30,,39,101,,6,16:00,19:35,2,5,1,1,1,2,2,,15,,5,2,1,,
7,A,,2,22,,606,2,,6,11:00,14:00,2,4,1,1,1,1,2,,15,,4,2,2,,
47,C,,1,15,,1480,4,,2,6:00,8:25,2,7,1,2,2,1,2,,15,,3,2,0,,
47,C,,1,15,,1480,4,,2,6:00,8:25,2,6,1,2,1,1,1,,15,,3,1,0,,
98,G,,3,33,,926,32,,6,17:00,18:57,2,6,1,2,2,2,2,,15,,2,2,0,,
4,A,,3,12,,286,48,,6,N,18:55,2,5,3,1,2,1,2,,15,,3,1,0,,
4,A,,3,12,,286,48,,6,15:30,18:55,3,2,1,2,2,1,2,,15,,7,2,0,,
70,F,,2,33,,5604,14,,4,9:20,11:16,2,5,2,2,2,2,2,,15,,2,1,0,,
11,A,,2,36,,20,48,,6,12:30,16:30,2,9,1,2,2,1,2,,15,,4,1,2,,
7,A,,2,4,,83,68,,6,12:00,15:45,2,9,1,1,2,2,2,,15,,3,1,1,,
7,A,,2,4,,83,68,,6,12:00,15:45,2,5,1,2,1,1,0,,15,,4,2,0,,
26,B,,1,34,,710,70,,2,6:00,8:00,2,9,1,2,1,2,1,,15,,4,1,1,,
44,C,,2,15,,4683,50,,1,15:00,16:50,1,4,1,2,2,2,2,,15,,5,1,4,,
73,F,,2,32,,478,18,,3,5:45,12:05,3,7,1,2,2,2,2,,15,,3,2,1,,
2,A,,2,2,,738,95,,4,8:00,11:30,2,6,1,1,1,1,2,,15,,3,2,1,,
2,A,,2,2,,738,95,,4,10:00,11:30,2,5,1,1,2,2,2,,15,,3,1,2,,
99,G,,3,25,,459,58,,6,14:00,21:05,2,7,1,1,2,2,2,,15,,3,2,2,,
99,G,,3,25,,459,58,,6,18:00,21:05,2,11,1,2,1,1,0,,15,,3,1,2,,
79,F,,3,32,,6374,46,,1,16:30,18:17,2,2,1,1,2,2,2,,15,,3,1,2,,
77,F,,3,32,,5396,77,,1,14:00,17:21,3,3,1,1,2,1,2,,15,,6,1,3,,
55,D,,3,9,,1943,50,,1,18:00,19:50,1,4,2,2,2,1,2,,15,,5,2,1,,
55,D,,3,9,,1978,50,,1,14:30,17:20,2,9,1,0,2,0,2,,15,,3,1,4,,
58,D,,1,9,,802,24,,3,6:30,8:20,2,2,1,1,2,1,2,,15,,2,2,1,,
82,F,,1,32,,684,18,,3,5:00,7:02,1,2,1,2,2,1,2,,15,,5,1,2,,
101,G,,2,25,,455,32,,6,13:00,14:55,3,11,1,2,2,2,2,,15,,5,2,0,,
101,G,,2,25,,455,32,,6,N,14:55,3,8,1,0,1,0,2,,15,,7,0,0,,
101,G,,2,25,,455,32,,6,10:30,14:55,2,9,1,2,2,2,2,,15,,3,1,2,,
101,G,,2,25,,455,32,,6,5:00,14:55,2,3,2,1,2,1,2,,15,,3,1,2,,
101,G,,2,25,,455,32,,6,7:30,14:55,2,3,0,1,1,1,1,,15,,6,1,1,,
6,A,,2,12,,284,48,,6,14:00,16:55,6,7,1,2,2,2,2,,15,,3,1,2,,
6,A,,2,12,,284,48,,6,14:00,16:55,6,7,1,2,2,2,2,,15,,3,2,0,,
101,G,,2,25,,455,32,,6,4:00,14:45,2,3,2,2,2,2,2,,15,,4,1,2,,
101,G,,2,25,,455,32,,6,13:30,14:45,1,3,2,2,2,2,2,,15,,3,2,2,,
101,G,,2,25,,455,32,,6,0:00,14:45,1,3,1,1,2,2,0,,15,,4,1,2,,
101,G,,2,25,,455,32,,6,0:00,14:45,1,4,1,2,2,2,2,,15,,3,1,3,,
101,G,,2,25,,455,32,,6,11:00,14:45,2,9,1,1,2,1,2,,15,,3,1,2,,
101,G,,2,25,,455,32,,6,12:30,14:45,2,5,1,2,2,1,2,,15,,3,1,2,,
101,G,,2,25,,455,32,,6,10:00,14:45,2,5,1,2,1,1,2,,15,,3,2,1,,
101,G,,2,25,,455,32,,6,11:30,14:45,2,6,1,2,2,1,2,,15,,4,2,0,,
101,G,,2,25,,455,32,,6,12:00,14:45,2,6,1,1,1,2,2,,15,,4,2,0,,
100,G,,3,30,,39,101,,6,16:30,19:35,1,5,1,2,1,1,2,,15,,3,1,2,,
100,G,,3,30,,39,101,,6,14:00,19:35,2,9,1,1,1,1,2,,15,,3,2,0,,
100,G,,3,30,,39,101,,6,17:40,19:35,3,5,1,1,1,2,2,,15,,3,2,1,,
100,G,,3,30,,39,101,,6,14:35,19:35,2,3,2,2,1,2,2,,15,,4,1,0,,
7,A,,2,22,,606,2,,6,11:00,14:00,2,5,1,1,1,2,2,,15,,6,1,0,,
45,C,,1,15,,854,26,,3,5:40,7:00,2,7,1,2,1,2,2,,15,,3,2,2,,
45,C,,1,15,,854,26,,3,3:30,7:00,2,9,1,2,2,1,2,,15,,3,1,0,,
98,G,,3,33,,926,32,,6,15:00,18:57,2,3,1,2,2,1,2,,15,,3,2,1,,
98,G,,3,33,,926,32,,6,17:15,18:57,3,2,1,1,2,2,2,,15,,5,2,0,,
29,B,,2,34,,224,71,,1,10:45,12:10,2,2,2,2,2,2,2,,15,,6,1,0,,
4,A,,3,12,,286,48,,6,16:00,18:55,1,5,1,2,2,2,2,,15,,3,2,0,,
4,A,,3,12,,286,48,,6,13:00,18:55,2,5,1,1,2,1,2,,15,,3,2,0,,
3,A,,3,6,,7393,28,,6,14:30,17:55,6,9,1,1,1,1,2,,15,,4,2,0,,
3,A,,3,6,,7393,28,,6,14:15,17:55,8,2,1,2,2,2,2,,15,,2,2,1,,
3,A,,3,6,,7393,28,,6,15:30,17:55,1,6,1,1,1,2,2,,15,,3,2,1,,
3,A,,3,6,,7393,28,,6,11:30,17:55,2,9,1,1,2,1,2,,15,,4,2,2,,
3,A,,3,6,,7393,28,,6,13:50,17:55,2,6,1,1,2,1,2,,15,,5,1,4,,
3,A,,3,6,,7393,28,,6,13:40,17:55,2,9,1,1,1,2,2,,15,,3,1,2,,
82,F,,3,32,,274,50,,1,14:15,15:47,2,5,1,2,2,2,2,,15,,3,1,3,,
82,F,,3,32,,274,50,,1,14:15,15:47,2,5,1,2,2,2,2,,15,,2,1,3,,
31,B,,2,28,,1877,50,,1,10:00,12:15,1,7,2,1,2,2,2,,15,,3,1,4,,
81,F,,2,32,,833,81,,1,11:50,15:10,2,3,1,2,2,2,2,,15,,2,1,1,,
81,F,,2,32,,833,81,,1,12:00,15:10,2,3,1,2,2,1,2,,15,,4,1,3,,
99,G,,3,25,,459,58,,6,18:00,21:05,1,5,1,2,2,1,2,,15,,5,1,2,,
99,G,,3,25,,459,58,,6,17:30,21:05,1,9,1,2,2,1,2,,15,,4,1,3,,
99,G,,3,25,,459,58,,6,19:00,21:05,2,2,1,1,1,1,2,,15,,3,1,2,,
99,G,,3,25,,459,58,,6,19:00,21:05,2,11,1,0,0,0,0,,15,,4,2,0,,
99,G,,3,25,,459,58,,6,19:00,21:05,2,9,1,2,2,2,2,,15,,3,1,2,,
99,G,,3,25,,459,58,,6,19:00,21:05,1,9,1,2,2,1,2,,15,,4,1,3,,
79,F,,3,32,,6374,46,,1,15:30,18:17,1,3,2,2,2,2,2,,15,,5,1,3,,
96,G,,3,33,,429,52,,4,21:50,23:21,2,5,1,1,2,2,2,,15,,3,2,2,,
56,D,,1,9,,488,24,,3,21:00,7:10,2,9,1,2,2,1,2,,15,,3,2,0,,
7,A,,3,26,,105,35,,8,13:30,22:35,2,3,2,1,2,1,2,,16,,6,1,0,,
91,G,,2,33,,853,94,,8,8:45,12:59,3,3,0,1,2,1,2,,16,,3,2,1,,
72,F,,2,32,,292,65,,2,9:00,14:21,2,3,1,1,2,1,2,,16,,3,1,1,,
3,A,,2,13,,879,37,,8,11:00,13:35,4,3,2,2,2,2,2,,16,,2,1,2,,
101,G,,2,25,,455,32,,6,11:30,14:55,2,7,1,2,1,2,2,,15,,6,1,0,,
101,G,,2,25,,455,32,,6,0:00,14:55,2,7,1,0,2,0,2,,15,,7,2,0,,
99,G,,3,25,,459,58,,6,N,21:05,3,1,1,2,2,1,2,,15,,4,1,1,,
45,C,,2,15,,2105,55,,3,13:30,15:00,2,1,1,1,2,2,2,,16,,3,2,1,,
101,G,,2,25,,455,32,,6,11:30,14:55,2,9,1,2,2,2,2,,16,,3,2,2,,
101,G,,2,25,,455,32,,6,11:15,14:55,2,2,1,2,2,2,2,,16,,4,2,1,,
7,A,,2,22,,606,2,,6,11:00,14:00,1,4,1,2,2,2,2,,16,,4,1,3,,
53,D,,1,35,,300,65,,2,8:40,9:45,2,3,1,1,2,0,2,,16,,4,2,0,,
31,B,,2,28,,2554,17,,3,N,12:35,2,11,1,2,2,2,2,,16,,6,1,0,,
28,B,,2,34,,658,70,,2,9:30,11:00,3,2,1,2,2,2,2,,16,,6,2,0,,
2,A,,2,37,,1563,14,,4,12:00,14:00,3,2,2,2,2,2,2,,16,,7,1,0,,
4,A,,3,12,,286,48,,6,15:30,18:55,1,2,1,1,2,1,2,,16,,3,1,1,,
83,F,,2,32,,425,25,,1,11:15,13:00,2,2,1,0,1,0,1,,16,,4,2,0,,
31,B,,1,28,,439,46,,1,7:00,8:35,2,2,1,2,1,1,2,,16,,4,1,0,,
3,A,,2,13,,879,37,,8,10:40,13:35,2,2,1,2,2,1,1,,16,,4,2,0,,
3,A,,2,13,,879,37,,8,10:00,13:35,1,4,1,0,1,0,2,,16,,3,1,0,,
5,A,,2,16,,226,27,,7,12:30,16:45,3,4,1,1,2,2,2,,16,,3,1,0,,
5,A,,2,16,,226,27,,7,12:10,16:45,5,4,1,2,2,2,2,,16,,3,1,1,,
5,A,,2,16,,226,27,,7,13:30,16:45,1,2,1,0,1,1,2,,16,,4,1,1,,
5,A,,2,16,,226,27,,7,14:30,16:45,2,2,1,2,2,2,2,,16,,4,1,4,,
5,A,,2,16,,226,27,,7,13:10,16:45,2,2,1,2,1,2,1,,16,,4,2,2,,
5,A,,2,16,,226,27,,7,14:00,16:45,1,4,2,2,2,2,2,,16,,4,1,2,,
5,A,,2,16,,226,27,,7,11:45,16:45,2,7,1,1,1,2,2,,16,,4,1,0,,
5,A,,2,16,,226,27,,7,13:00,16:45,2,8,1,2,1,1,2,,16,,3,1,0,,
5,A,,2,16,,226,27,,7,14:30,16:45,1,4,1,0,1,0,2,,16,,4,1,0,,
58,D,,2,9,,1062,24,,3,11:30,15:40,2,2,2,0,1,0,1,,16,,1,1,0,,
40,C,,2,15,,1940,60,,2,7:45,11:15,2,6,1,1,2,2,2,,15,,3,2,0,,
99,G,,3,25,,459,58,,6,18:40,21:05,2,1,1,0,2,1,2,,15,,5,1,3,,
96,G,,2,33,,885,66,,8,8:00,11:21,1,3,2,1,1,2,2,,15,,4,1,3,,
101,G,,2,25,,455,32,,6,12:05,14:55,2,9,2,2,1,1,2,,15,,3,1,4,,
45,C,,2,15,,2105,55,,3,12:30,15:00,1,7,1,2,2,1,2,,15,,4,2,0,,
101,G,,2,25,,455,32,,6,10:30,14:55,1,2,1,2,1,1,1,,15,,3,1,1,,
100,G,,3,30,,39,101,,6,17:30,19:35,1,9,1,1,0,0,2,,15,,5,1,1,,
98,G,,3,33,,926,32,,6,18:00,18:57,1,3,2,2,2,1,2,,15,,3,1,1,,
47,C,,2,15,,2375,79,,1,10:30,13:10,2,5,1,2,2,1,2,,15,,4,2,2,,
47,C,,2,15,,2375,79,,1,11:00,13:10,3,7,1,1,2,2,2,,15,,5,2,3,,
4,A,,3,12,,286,48,,6,15:00,18:55,2,9,1,1,2,2,1,,15,,6,1,2,,
50,D,,1,35,,78,99,,2,5:25,8:00,2,4,1,2,2,1,1,,15,,4,2,1,,
99,G,,3,25,,459,58,,6,7:00,21:05,1,4,2,2,1,1,2,,15,,3,1,2,,
22,B,,1,8,,2500,73,,1,7:00,9:10,2,4,1,2,1,0,2,,16,,6,1,3,,
98,G,,2,33,,869,37,,8,8:30,12:52,2,7,2,2,1,1,2,,16,,7,1,0,,
44,C,,1,15,,4771,50,,1,8:00,9:45,2,9,1,1,2,2,2,,16,,5,1,3,,
26,B,,1,34,,250,71,,1,4:26,6:05,2,6,2,1,2,2,2,,16,,2,2,0,,
58,D,,1,9,,1915,50,,1,8:00,10:00,1,4,1,1,2,0,1,,16,,5,1,4,,
91,G,,2,33,,853,94,,8,9:40,12:59,2,5,1,2,2,1,2,,16,,5,2,0,,
101,G,,2,33,,837,94,,8,9:10,11:01,5,6,1,2,1,2,2,,16,,3,1,1,,
101,G,,2,33,,837,94,,8,9:00,11:01,2,2,1,1,2,2,2,,16,,6,2,2,,
96,G,,3,33,,429,52,,4,17:30,23:21,1,3,1,2,1,1,2,,16,,4,1,4,,
76,F,,3,32,,6218,40,,1,10:45,19:26,3,3,1,2,2,2,2,,16,,6,1,2,,
96,G,,1,33,,1270,34,,4,N,0:25,4,2,1,2,2,2,2,,16,,3,1,2,,
7,A,,3,20,,1,93,,8,17:00,18:55,3,8,1,1,1,1,2,,16,,4,1,4,,
7,A,,3,20,,1,93,,8,14:00,18:55,2,3,1,1,1,1,2,,16,,3,1,2,,
7,A,,3,20,,1,93,,8,16:30,18:55,8,2,1,2,1,2,2,,16,,5,2,3,,
7,A,,3,20,,1,93,,8,12:00,18:55,8,2,2,1,1,2,2,,16,,4,2,2,,
7,A,,3,20,,1,93,,8,18:00,18:55,2,6,2,1,2,2,2,,16,,4,1,3,,
7,A,,3,20,,1,93,,8,15:00,18:55,2,9,1,1,1,1,2,,16,,5,1,3,,
7,A,,3,20,,1,93,,8,15:00,18:55,2,3,1,1,2,0,2,,16,,4,1,0,,
7,A,,3,20,,1,93,,8,16:00,18:55,2,3,2,2,2,1,2,,16,,2,1,2,,
7,A,,3,20,,1,93,,8,11:30,18:55,2,3,2,1,1,2,2,,16,,3,2,0,,
7,A,,3,20,,1,93,,8,14:00,18:55,2,7,1,1,2,2,2,,16,,2,2,0,,
7,A,,3,20,,1,93,,8,16:00,18:55,3,1,1,1,2,2,2,,16,,3,2,0,,
7,A,,3,20,,1,93,,8,16:30,18:55,2,3,2,1,1,1,2,,16,,4,1,3,,
7,A,,3,20,,1,93,,8,17:00,18:55,2,1,2,2,1,2,2,,16,,5,1,4,,
7,A,,3,20,,1,93,,8,18:30,18:55,2,5,1,1,2,0,2,,16,,2,2,1,,
7,A,,3,20,,1,93,,8,16:30,18:55,2,4,1,2,2,2,2,,16,,3,2,2,,
7,A,,3,20,,1,93,,8,16:45,18:55,2,5,2,2,1,2,2,,16,,5,1,3,,
96,G,,2,33,,885,66,,8,7:00,11:21,2,3,2,1,1,2,1,,16,,2,1,1,,
96,G,,2,33,,885,66,,8,8:30,11:21,1,4,2,2,1,2,2,,16,,6,1,0,,
96,G,,2,33,,885,66,,8,9:00,11:21,2,4,1,2,2,2,2,,16,,6,2,2,,
96,G,,2,33,,885,66,,8,8:15,11:21,3,3,2,1,1,2,2,,16,,4,2,1,,
96,G,,2,33,,885,66,,8,5:45,11:21,2,13,0,1,2,0,2,,16,,7,2,2,,
96,G,,2,33,,885,66,,8,9:20,11:21,1,2,1,1,1,2,2,,16,,4,1,3,,
96,G,,2,33,,885,66,,8,8:00,11:21,5,6,1,1,1,1,2,,16,,4,1,0,,
96,G,,2,33,,885,66,,8,0:00,11:21,2,3,2,1,2,2,2,,16,,3,2,0,,
96,G,,2,33,,885,66,,8,9:20,11:21,1,9,1,2,1,2,2,,16,,4,1,2,,
96,G,,2,33,,885,66,,8,9:40,11:21,1,3,2,1,2,2,2,,16,,4,1,2,,
96,G,,2,33,,885,66,,8,7:00,11:21,1,3,2,1,2,1,2,,16,,3,2,1,,
96,G,,2,33,,885,66,,8,9:00,11:21,1,4,1,1,1,1,2,,16,,5,1,3,,
96,G,,1,33,,1270,34,,4,23:00,0:25,5,3,2,2,2,1,2,,18,,4,1,1,,
102,G,,1,33,,893,87,,8,8:10,10:59,5,6,1,1,2,1,2,,16,,5,1,4,,
102,G,,1,33,,893,87,,8,8:30,10:59,1,9,1,1,2,2,2,,16,,4,1,3,,
68,F,,2,33,,871,95,,4,11:00,16:02,3,2,1,1,2,1,2,,16,,4,2,3,,
22,B,,3,8,,2614,73,,1,11:00,18:00,3,3,1,1,2,1,2,,16,,3,2,1,,
6,A,,2,23,,24,87,,8,11:00,13:20,1,3,1,2,2,2,2,,16,,4,1,4,,
6,A,,2,23,,24,87,,8,11:50,13:20,1,9,1,1,2,1,2,,16,,3,1,0,,
6,A,,2,23,,24,87,,8,11:00,13:20,1,9,1,1,2,1,2,,16,,3,0,3,,
100,G,,2,33,,889,9,,8,10:00,12:02,1,3,2,2,2,1,2,,16,,3,1,2,,
91,G,,2,33,,853,94,,8,11:00,12:59,1,3,2,2,2,2,2,,16,,3,1,1,,
81,F,,2,32,,833,81,,1,11:30,15:10,4,3,1,2,2,1,2,,16,,2,2,1,,
81,F,,2,32,,833,81,,1,11:30,15:10,4,3,1,2,2,2,2,,16,,2,2,0,,
101,G,,2,33,,837,94,,8,21:16,11:01,5,3,1,1,2,1,2,,16,,3,1,1,,
5,A,,2,11,,213,87,,8,12:40,13:10,1,9,1,1,2,1,2,,16,,4,1,3,,
91,G,,2,33,,821,52,,4,9:00,12:40,8,3,1,2,1,2,2,,16,,6,2,3,,
99,G,,3,25,,459,58,,6,18:20,21:05,5,6,1,2,1,2,2,,15,,5,1,3,,
22,B,,3,8,,2614,73,,1,12:00,18:00,1,3,1,2,2,2,2,,16,,3,1,0,,
31,B,,1,28,,1727,50,,1,7:30,9:05,2,2,1,2,2,2,2,,16,,3,1,4,,
31,B,,1,28,,439,46,,1,7:00,8:35,2,7,1,1,2,2,2,,16,,3,2,2,,
44,C,,1,15,,4771,50,,1,7:00,9:45,2,4,1,1,2,1,2,,16,,3,2,0,,
26,B,,1,34,,250,71,,1,4:20,6:05,1,7,1,2,2,2,2,,16,,5,1,4,,
28,B,,2,34,,239,71,,1,12:00,15:40,1,3,1,1,2,1,2,,16,,3,1,1,,
102,G,,1,33,,893,87,,8,0:00,10:59,1,3,1,1,2,2,2,,13,,5,1,0,,
102,G,,3,33,,893,87,,8,N,10:59,2,7,1,0,1,0,2,,13,,7,1,1,,
98,G,,2,33,,869,37,,8,9:40,12:52,2,3,1,0,1,1,0,,13,,4,1,0,,
26,B,,1,34,,250,71,,1,4:00,6:05,2,4,1,1,2,1,2,,13,,5,1,4,,
96,G,,3,33,,429,52,,4,20:50,23:21,2,3,2,1,2,1,2,,13,,2,2,0,,
96,G,,3,33,,429,52,,4,21:00,23:21,2,3,2,1,2,2,2,,13,,4,1,1,,
96,G,,3,33,,429,52,,4,21:00,23:21,4,5,1,1,2,1,2,,13,,3,2,1,,
96,G,,3,33,,429,52,,4,21:30,23:21,1,4,1,2,2,1,2,,13,,5,1,3,,
96,G,,3,33,,429,52,,4,17:05,23:21,2,3,0,0,1,1,1,,13,,2,2,2,,
91,G,,2,33,,821,52,,4,10:00,12:40,1,3,0,1,2,1,2,,13,,4,1,4,,
91,G,,2,33,,821,52,,4,10:00,12:40,1,3,1,1,2,1,2,,13,,4,1,2,,
91,G,,2,33,,821,52,,4,10:30,12:40,2,6,1,1,2,1,2,,13,,5,2,2,,
91,G,,2,33,,821,52,,4,9:50,12:40,2,4,1,1,2,0,2,,13,,5,2,1,,
91,G,,2,33,,821,52,,4,11:00,12:40,2,4,2,1,0,1,0,,13,,4,1,4,,
91,G,,2,33,,821,52,,4,11:00,12:40,1,3,2,1,2,2,1,,13,,3,2,0,,
91,G,,2,33,,821,52,,4,10:00,12:40,1,3,1,1,0,1,0,,13,,6,1,2,,
91,G,,2,33,,821,52,,4,9:30,12:40,1,5,1,2,2,1,0,,13,,5,1,2,,
91,G,,2,33,,821,52,,4,10:00,12:40,5,3,2,1,2,2,2,,13,,3,1,4,,
91,G,,2,33,,821,52,,4,9:30,12:40,2,9,1,0,2,0,2,,13,,5,1,4,,
91,G,,2,33,,821,52,,4,9:00,12:40,1,3,2,1,1,2,2,,13,,4,1,2,,
91,G,,2,33,,821,52,,4,11:00,12:40,1,9,1,1,2,1,2,,13,,6,1,4,,
91,G,,2,33,,821,52,,4,11:30,12:40,8,3,1,2,2,2,2,,13,,5,2,0,,
91,G,,2,33,,821,52,,4,10:00,12:40,2,7,1,2,1,1,2,,13,,7,1,1,,
91,G,,2,33,,821,52,,4,9:00,12:40,2,3,1,1,2,1,2,,13,,7,2,0,,
91,G,,2,33,,821,52,,4,9:00,12:40,1,7,1,1,1,2,2,,13,,5,1,1,,
91,G,,2,33,,821,52,,4,10:00,12:40,5,3,2,1,2,2,2,,13,,4,1,1,,
91,G,,2,33,,821,52,,4,9:30,12:40,3,2,1,1,2,2,2,,13,,7,2,0,,
96,G,,1,33,,1270,34,,4,21:30,0:25,1,7,1,2,2,2,2,,13,,4,1,1,,
96,G,,1,33,,1270,34,,4,22:00,0:25,2,2,1,2,2,1,2,,13,,4,2,1,,
96,G,,1,33,,1270,34,,4,22:00,0:25,3,5,1,2,2,2,1,,13,,4,2,3,,
96,G,,1,33,,1270,34,,4,21:00,0:25,3,2,1,1,2,0,0,,13,,6,2,0,,
96,G,,1,33,,1270,34,,4,20:00,0:25,3,2,1,2,2,2,2,,13,,7,1,1,,
91,G,,2,33,,821,52,,4,11:00,12:40,2,3,2,2,2,2,2,,13,,3,1,0,,
91,G,,2,33,,821,52,,4,8:30,12:40,8,3,1,2,1,1,2,,13,,4,1,2,,
91,G,,2,33,,821,52,,4,10:00,12:40,4,1,1,2,2,2,2,,13,,2,2,2,,
91,G,,2,33,,821,52,,4,7:40,12:40,1,3,1,1,2,1,2,,13,,4,2,0,,
91,G,,2,33,,821,52,,4,10:15,12:40,3,11,1,1,1,1,2,,13,,4,2,3,,
91,G,,2,33,,821,52,,4,8:30,12:40,2,3,1,1,2,1,2,,13,,2,1,1,,
91,G,,2,33,,821,52,,4,8:30,12:40,1,3,0,1,2,1,2,,13,,4,1,4,,
91,G,,2,33,,821,52,,4,8:30,12:40,1,3,2,1,2,1,2,,13,,4,1,4,,
91,G,,2,33,,821,52,,4,9:30,12:40,2,11,1,1,1,2,2,,13,,7,2,0,,
91,G,,2,33,,821,52,,4,9:00,12:40,2,3,2,1,1,1,1,,13,,4,1,0,,
91,G,,2,33,,821,52,,4,9:30,12:40,8,3,1,2,2,2,2,,13,,4,2,0,,
91,G,,2,33,,821,52,,4,8:30,12:40,8,3,1,2,1,1,2,,13,,3,2,2,,
77,F,,3,32,,5396,77,,1,12:30,17:21,1,3,1,2,2,1,2,,18,,4,1,1,,
98,G,,3,33,,926,32,,6,16:00,18:57,4,4,1,2,2,2,2,,18,,3,1,1,,
7,A,,2,22,,606,2,,6,0:05,14:00,1,2,1,2,1,2,2,,15,,4,1,4,,
7,A,,2,22,,606,2,,6,11:30,14:00,2,5,1,1,2,1,2,,15,,3,1,2,,
7,A,,2,22,,606,2,,6,11:30,14:00,1,7,1,2,1,1,0,,15,,4,1,0,,
7,A,,2,22,,606,2,,6,12:15,14:00,1,4,1,2,1,2,0,,15,,6,1,0,,
7,A,,2,22,,606,2,,6,10:30,14:00,2,5,1,2,2,1,2,,15,,4,1,2,,
45,C,,1,15,,854,26,,3,4:30,7:00,2,4,1,2,2,1,2,,15,,6,2,0,,
47,C,,1,15,,1480,4,,2,7:00,8:25,2,9,1,1,2,1,1,,15,,5,1,2,,
47,C,,1,15,,1480,4,,2,5:30,8:25,3,2,1,1,2,1,2,,15,,4,1,0,,
31,B,,2,28,,2554,17,,3,10:15,12:35,1,7,1,1,2,2,2,,15,,6,1,2,,
26,B,,2,34,,464,16,,2,N,11:20,3,2,1,2,2,2,2,,15,,4,1,2,,
44,C,,3,15,,4798,50,,1,15:00,19:50,1,9,1,1,1,1,2,,15,,4,1,0,,
95,G,,2,33,,900,32,,6,7:00,13:55,2,7,1,2,1,1,2,,15,,3,2,2,,
101,G,,2,25,,455,32,,6,12:15,14:45,2,6,1,2,2,1,2,,19,,7,2,0,,
93,G,,3,5,,7,5,,9,17:30,21:45,2,3,0,1,1,0,2,,19,,6,2,1,,
93,G,,3,5,,7,5,,9,19:30,21:45,3,2,1,1,2,1,1,,19,,6,2,3,,
93,G,,3,5,,7,5,,9,12:30,21:45,4,3,1,1,1,2,2,,19,,2,2,0,,
93,G,,3,5,,7,5,,9,16:30,21:45,2,4,1,1,1,1,2,,19,,6,1,4,,
93,G,,3,5,,7,5,,9,18:15,21:45,2,3,0,0,2,1,2,,19,,3,1,1,,
93,G,,3,5,,7,5,,9,21:30,21:45,5,3,2,2,2,1,1,,19,,3,1,2,,
93,G,,3,5,,7,5,,9,18:30,21:45,3,3,1,2,2,2,2,,19,,1,2,0,,
93,G,,3,5,,7,5,,9,17:00,21:45,2,1,1,1,1,1,2,,19,,5,2,4,,
93,G,,3,5,,7,5,,9,N,21:45,2,4,1,2,2,2,2,,19,,5,1,1,,
93,G,,3,5,,7,5,,9,19:40,21:45,11,3,1,2,2,2,2,,19,,4,1,0,,
93,G,,3,5,,7,5,,9,16:30,21:45,3,3,2,1,1,1,2,,19,,7,2,2,,
93,G,,3,5,,7,5,,9,17:00,21:45,3,7,1,2,2,2,2,,19,,7,1,2,,
45,C,,1,15,,854,26,,3,5:05,7:00,2,2,1,1,1,2,2,,19,,3,2,3,,
51,D,,1,35,,924,50,,1,8:45,10:45,5,6,1,1,2,2,2,,19,,4,1,0,,
29,B,,2,34,,224,71,,1,9:45,12:10,2,6,1,2,2,2,2,,19,,7,1,0,,
82,F,,3,32,,274,50,,1,2:20,15:47,2,3,0,1,2,1,2,,19,,4,1,3,,
70,F,,3,33,,6414,14,,4,10:00,20:10,1,3,1,1,2,1,2,,19,,2,1,1,,
101,G,,2,25,,455,32,,6,12:25,14:55,2,3,0,0,2,1,2,,18,,5,1,0,,
6,A,,2,12,,284,48,,6,14:30,16:55,2,2,1,2,2,2,2,,17,,3,2,1,,
101,G,,2,25,,455,32,,6,11:50,14:55,3,9,1,2,1,1,2,,15,,7,1,0,,
101,G,,2,25,,455,32,,6,11:30,14:45,1,3,1,1,2,1,2,,15,,6,1,4,,
98,G,,3,33,,926,32,,6,17:50,18:57,1,2,1,2,2,1,2,,15,,4,1,4,,
20,B,,2,8,,234,13,,4,8:30,11:04,2,4,1,0,2,1,2,,15,,2,2,0,,
20,B,,2,8,,234,13,,4,8:30,11:04,2,4,1,2,1,1,2,,15,,2,1,3,,
