name,code,gate,flightID,loadFactor,seats,count,arrival,departure,delta.arrival,color
"SkyWest Airlines to Los Angeles, Airbus Industries A319","OO","B19","05498c73-4d71-42fc-8609-7499762c0e6c","0.95","126","122","0.37013888888888885","0.3958333333333333","0.025694444444444464","null"
"SkyWest Airlines to Salt Lake City, Airbus Industries A319","OO","B9","6b62fc9e-b8a2-4a38-82db-e15a541fe70a","0.95","126","116","0.4069444444444444","0.43263888888888885","0.025694444444444464","null"
"SkyWest Airlines to Los Angeles, Airbus Industries A319","OO","B13","be980f41-2cd2-433a-bb89-7699d4c6d227","0.95","126","124","0.4131944444444445","0.4513888888888889","0.03819444444444442","null"
"SkyWest Airlines to Los Angeles, Airbus Industries A319","OO","B1","8aae03a1-fbc6-4edf-be11-fe26ea691559","0.95","126","142","0.5097222222222222","0.5347222222222222","0.025000000000000022","null"
"SkyWest Airlines to Los Angeles, Airbus Industries A319","OO","B19","2fd16dde-0d9e-4c86-beed-946b02b29e1c","0.95","126","133","0.5583333333333333","0.5833333333333334","0.025000000000000022","null"
"SkyWest Airlines to Los Angeles, Airbus Industries A319","OO","B19","527e6413-17c3-4649-be49-8557da750d4b","0.95","126","134","0.6006944444444444","0.625","0.02430555555555558","null"
"SkyWest Airlines to Salt Lake City, Airbus Industries A319","OO","B1","f72d0d3e-0c1a-4328-a427-bb083e12f132","0.95","126","126","0.6729166666666666","0.6965277777777777","0.023611111111111138","null"
"SkyWest Airlines to Los Angeles, Airbus Industries A319","OO","B19","ea80da0a-2ef0-42fe-903b-331f56ce8c77","0.95","126","113","0.7319444444444444","0.7743055555555555","0.04236111111111107","null"
"SkyWest Airlines to Los Angeles, Airbus Industries A319","OO","B19","c95c52db-c6c3-43cc-9ee3-650e60d024c6","0.95","126","133","0.7868055555555555","0.8159722222222222","0.029166666666666674","null"
"SkyWest Airlines to Los Angeles, Airbus Industries A319","OO","B19","847522af-1695-4f99-b635-db5a75f5f1ba","0.95","126","135","0.8548611111111112","0.8819444444444445","0.027083333333333348","null"
"SkyWest Airlines to Los Angeles, Airbus Industries A319","OO","B19","c5c48d8b-3ec9-4cf0-a51e-a5802107127c","0.95","126","130","0.2326388888888889","0.2638888888888889","0.03125","null"
"SkyWest Airlines to Los Angeles, Airbus Industries A320","OO","B19","069e2d4f-8940-4f7e-bd7a-821662ff5e0c","0.95","150","142","0.6819444444444445","0.7083333333333334","0.026388888888888906","null"
"Emirates to Dubai, Airbus A380","EK","B18","131a2085-ccec-47bd-8ad2-e7d6e0365f31","0.95","526","476","0.5451388888888888","0.6979166666666666","0.1527777777777778","null"
"Emirates to Dubai, Airbus A380","EK","B10","0121d3ec-5df0-42e1-ad3f-ee67f71d6882","0.95","526","480","0.6805555555555556","0.8020833333333334","0.12152777777777779","null"
"Frontier Airlines to Denver, Airbus Industries A320","F9","B3","4389dc3e-d771-4035-9c1d-a8d23ca8e952","0.95","162","152","0.5784722222222223","0.607638888888889","0.029166666666666674","null"
"Frontier Airlines to Denver, Airbus Industries A321","F9","B1","9c2585d1-9b90-4cb1-b63c-7c16b82f8935","0.95","180","166","0.4083333333333333","0.4375","0.029166666666666674","null"
"Frontier Airlines to Denver, Airbus Industries A321","F9","B3","2dfd27de-fa5d-4c6d-8d12-02b2dcb0497d","0.95","180","142","0.6770833333333333","0.7118055555555555","0.03472222222222221","null"
"Frontier Airlines to Denver, Airbus Industries A321","F9","B3","401aaf7f-c415-4717-8c87-b07975fa9451","0.95","180","161","0.7652777777777777","0.7951388888888888","0.029861111111111116","null"
"Frontier Airlines to Denver, Airbus Industries A321","F9","B3","0d504051-554c-4ebc-99d7-57aff2b19519","0.95","180","179","0.22569444444444448","0.2569444444444445","0.03125","null"
"Hawaiian Airlines to Honolulu, Airbus A330-200","HA","B7","6e0c7f08-bb59-4024-8fd8-582a8c63ec13","0.95","267","273","0.5416666666666666","0.5972222222222222","0.05555555555555558","null"
"Hawaiian Airlines to Honolulu, Airbus A330-200","HA","B7","1b943d3e-66e1-4867-a4e4-51c68b79a410","0.95","294","269","0.3368055555555555","0.37152777777777773","0.03472222222222221","null"
"KLM Royal Dutch Airlines to Amsterdam, Boeing 777","KL","B20","3ddee8e7-ae85-4f5b-abe0-d036ec177b82","0.95","425","409","0.48958333333333326","0.579861111111111","0.09027777777777779","null"
"MN Airlines (Sun Country) to Minneapolis, Boeing 737","SY","B4","b214d0f4-7b13-4e33-a01c-c9027fae9ccd","0.95","129","128","0.701388888888889","0.7361111111111112","0.03472222222222221","null"
"MN Airlines (Sun Country) to Minneapolis, Boeing 737-800","SY","B4","b345bf73-a36b-4eba-b4e5-70a4253fe7a9","0.95","162","147","0.3819444444444444","0.4131944444444444","0.03125","null"
"SkyWest Airlines to Santa Barbara, De Havilland Bombardier Dash 8","OO","B19","cba48714-857e-4cc0-bd4d-950ecb176879","0.95","74","72","0.4381944444444445","0.513888888888889","0.07569444444444445","null"
"Southwest Airlines to Milwaukee, Boeing 737","WN","B7b","83f58dc1-088b-43ad-a9a3-98c5c324ccb9","0.95","143","131","0.3055555555555556","0.3263888888888889","0.020833333333333315","null"
"Southwest Airlines to Phoenix, Boeing 737","WN","B14a","9ddace67-d7eb-4a93-85a5-fd7f5c9e8876","0.95","143","128","0.3263888888888889","0.34375","0.017361111111111105","null"
